x,y,z,xdot,ydot,zdot,TOF,JC
1.0408182153052818,0.0,0.0,0.0,-1.118668575094141,0.0,-1.0304631542147504,2.166978664972122
1.0407782153052818,0.0,0.0,0.0,-1.1188035896374369,0.0,-1.0303039048092275,2.1670113064624665
1.0407382153052818,0.0,0.0,0.0,-1.1189388535255351,0.0,-1.0301445709548718,2.167043886554355
1.0406982153052817,0.0,0.0,0.0,-1.1190743672723111,0.0,-1.0299851525289951,2.1670764050867337
1.0406582153052817,0.0,0.0,0.0,-1.1192101313930556,0.0,-1.0298256494086622,2.1671088618980603
1.0406182153052816,0.0,0.0,0.0,-1.1193461464044767,0.0,-1.0296660614706954,2.1671412568263024
1.0405782153052816,0.0,0.0,0.0,-1.1194824128247076,0.0,-1.029506388591671,2.167173589708935
1.0405382153052816,0.0,0.0,0.0,-1.11961893117331,0.0,-1.0293466306479182,2.16720586038294
1.0404982153052815,0.0,0.0,0.0,-1.1197557019712783,0.0,-1.029186787515523,2.1672380686848047
1.0404582153052815,0.0,0.0,0.0,-1.119892725741044,0.0,-1.029026859070324,2.167270214450526
1.0404182153052814,0.0,0.0,0.0,-1.1200300030064858,0.0,-1.0288668451879044,2.1673022975155893
1.0403782153052814,0.0,0.0,0.0,-1.1201675342929294,0.0,-1.028706745743607,2.167334317714987
1.0403382153052814,0.0,0.0,0.0,-1.1203053201271522,0.0,-1.028546560612528,2.16736627488321
1.0402982153052813,0.0,0.0,0.0,-1.120443361037393,0.0,-1.0283862896695033,2.167398168854243
1.0402582153052813,0.0,0.0,0.0,-1.1205816575533536,0.0,-1.0282259327891248,2.167429999461562
1.0402182153052812,0.0,0.0,0.0,-1.1207202102062035,0.0,-1.0280654898457364,2.167461766538139
1.0401782153052812,0.0,0.0,0.0,-1.1208590195285872,0.0,-1.0279049607134234,2.167493469916437
1.0401382153052812,0.0,0.0,0.0,-1.120998086054629,0.0,-1.0277443452660195,2.1675251094284027
1.0400982153052811,0.0,0.0,0.0,-1.1211374103199356,0.0,-1.027583643377111,2.167556684905472
1.040058215305281,0.0,0.0,0.0,-1.1212769928616064,0.0,-1.0274228549200233,2.1675881961785644
