x,y,z,xdot,ydot,zdot,Period,JC,Stability Index,Time Constant
0.9185005499316901,0.0,0.0,0.0,-0.5186585414837329,0.0,3.5886569575789666,3.047976692386344,584.7459991323956,0.5632643136771481
0.9188664159310124,0.0,0.0,0.0,-0.5210596713207694,0.0,3.59799200359741,3.0471766923863433,578.4441107195837,0.5656915999910043
0.9192322050904755,0.0,0.0,0.0,-0.5234692531873866,0.0,3.6074115510707934,3.0463766923863433,572.1917642238495,0.568143352447413
0.9195979157615676,0.0,0.0,0.0,-0.5258874530050993,0.0,3.6169165851351686,3.0455766923863443,565.9887407409992,0.5706199027394789
0.9199635461176554,0.0,0.0,0.0,-0.5283144381734524,0.0,3.6265081009341102,3.0447766923863444,559.8348223600074,0.5731215873046783
0.9203290941515682,0.0,0.0,0.0,-0.5307503775950226,0.0,3.6361871035504905,3.0439766923863445,553.7297921963791,0.5756487473612599
0.9206945576730922,0.0,0.0,0.0,-0.5331954416998474,0.0,3.645954607926265,3.043176692386344,547.673434426285,0.5782017289423228
0.9210599343063502,0.0,0.0,0.0,-0.5356498024691032,0.0,3.65581163876899,3.0423766923863447,541.6655343224296,0.5807808829270983
0.9214252214871046,0.0,0.0,0.0,-0.538113633458184,0.0,3.6657592304449746,3.0415766923863448,535.705878290072,0.5833865650695584
0.921790416459939,0.0,0.0,0.0,-0.5405871098189184,0.0,3.6757984268576696,3.0407766923863444,529.7942539049507,0.5860191360237067
0.9221555162753559,0.0,0.0,0.0,-0.5430704083210524,0.0,3.6859302813109025,3.0399766923863445,523.9304499518812,0.5886789613655532
0.9225205177867613,0.0,0.0,0.0,-0.5455637073728119,0.0,3.6961558563558534,3.039176692386344,518.1142564646619,0.5913664116113343
0.9228854176473565,0.0,0.0,0.0,-0.548067187040587,0.0,3.706476223621008,3.038376692386345,512.3454647670073,0.5940818622317418
0.9232502123069226,0.0,0.0,0.0,-0.550581029067608,0.0,3.7168924636241067,3.0375766923863448,506.6238675147334,0.5968256936617844
0.9236148980084998,0.0,0.0,0.0,-0.5531054168915566,0.0,3.727405665564988,3.036776692386345,500.9492587390631,0.5995982913059379
0.923979470784966,0.0,0.0,0.0,-0.5556405356610712,0.0,3.738016927098556,3.0359766923863445,495.32143389131215,0.6024000455382054
0.924343926455509,0.0,0.0,0.0,-0.5581865722510488,0.0,3.7487273540865553,3.035176692386345,489.7401898883162,0.6052313516967784
0.924708260621992,0.0,0.0,0.0,-0.5607437152766559,0.0,3.7595380603271726,3.034376692386344,484.20532515966374,0.6080926100726982
0.9250724686652118,0.0,0.0,0.0,-0.5633121551059722,0.0,3.770450167261305,3.0335766923863448,478.7166396957799,0.6109842258922594
0.9254365457410583,0.0,0.0,0.0,-0.5658920838712277,0.0,3.781464803654294,3.0327766923863457,473.2739350970825,0.6139066092926538
0.9258004867765522,0.0,0.0,0.0,-0.568483695478407,0.0,3.792583105251724,3.0319766923863454,467.8770146248353,0.6168601752902049
0.9261642864657876,0.0,0.0,0.0,-0.571087185615275,0.0,3.8038062144081977,3.0311766923863455,462.52568325288416,0.619845343740872
0.9265279392657612,0.0,0.0,0.0,-0.5737027517576228,0.0,3.8151352796876865,3.0303766923863455,457.21974772066164,0.6228625392923876
0.9268914393920918,0.0,0.0,0.0,-0.5763305931736419,0.0,3.8265714554338723,3.029576692386346,451.9590165874022,0.625912191327426
0.9272547808146364,0.0,0.0,0.0,-0.5789709109263361,0.0,3.838115901309316,3.028776692386345,446.74330028762967,0.628994733897222
0.9276179572529922,0.0,0.0,0.0,-0.5816239078738026,0.0,3.8497697818016037,3.027976692386346,441.57241118769593,0.6321106056449836
0.9279809621718963,0.0,0.0,0.0,-0.5842897886673121,0.0,3.861534265695408,3.027176692386347,436.44616364371996,0.6352602497184144
0.9283437887765132,0.0,0.0,0.0,-0.5869687597469905,0.0,3.8734105255081954,3.0263766923863455,431.3643740601734,0.6384441136706966
0.9287064300076163,0.0,0.0,0.0,-0.5896610293349861,0.0,3.8853997368884614,3.0255766923863456,426.3268609502213,0.641662649348999
0.9290688785366629,0.0,0.0,0.0,-0.5923668074259929,0.0,3.897503077974554,3.024776692386347,421.3334449966086,0.6449163127699656
0.929431126760769,0.0,0.0,0.0,-0.5950863057749672,0.0,3.9097217287124044,3.0239766923863463,416.38394911382284,0.6482055639811853
0.9297931667975695,0.0,0.0,0.0,-0.5978197378818008,0.0,3.9220568701300405,3.023176692386346,411.4781985111409,0.6515308669078036
0.9301549904799872,0.0,0.0,0.0,-0.6005673189729127,0.0,3.934509683567604,3.0223766923863464,406.61602075651314,0.6548926891834667
0.9305165893508917,0.0,0.0,0.0,-0.6033292659794465,0.0,3.9470813498601585,3.0215766923863465,401.79724584169304,0.6582915019643866
0.9308779546576662,0.0,0.0,0.0,-0.6061057975119806,0.0,3.9597730484721887,3.020776692386348,397.0217062475855,0.6617277797259242
0.9312390773466773,0.0,0.0,0.0,-0.6088971338315203,0.0,3.9725859565809953,3.0199766923863467,392.28923701072017,0.6652020000402625
0.9315999480576512,0.0,0.0,0.0,-0.6117034968165551,0.0,3.9855212481075237,3.0191766923863472,387.59967579009947,0.6687146433343526
0.9319605571179534,0.0,0.0,0.0,-0.614525109925957,0.0,3.998580092691802,3.0183766923863473,382.9528629348224,0.6722661926267447
0.9323208945367961,0.0,0.0,0.0,-0.6173621981575923,0.0,4.011763654611891,3.0175766923863474,378.34864155178025,0.675857133242461
0.9326809499993544,0.0,0.0,0.0,-0.6202149880022997,0.0,4.025073091643178,3.0167766923863475,373.78685757378935,0.6794879525043828
0.9330407128608069,0.0,0.0,0.0,-0.6230837073930563,0.0,4.038509553856319,3.0159766923863476,369.2673598282663,0.683159139399879
0.9334001721403073,0.0,0.0,0.0,-0.625968585649085,0.0,4.052074182351478,3.0151766923863472,364.7900001049253,0.6868711842217561
0.9337593165148894,0.0,0.0,0.0,-0.6288698534146396,0.0,4.06576810792663,3.014376692386348,360.35463322463033,0.6906245781814566
0.9341181343133113,0.0,0.0,0.0,-0.6317877425921951,0.0,4.079592449677716,3.013576692386348,355.96111710656237,0.6944198129939271
0.934476613509853,0.0,0.0,0.0,-0.634722486269801,0.0,4.093548313528244,3.012776692386349,351.6093128360784,0.6982573804318623
0.9348347417180674,0.0,0.0,0.0,-0.6376743186422899,0.0,4.10763679068634,3.01197669238635,347.2990847311851,0.7021377718484575
0.9351925061844976,0.0,0.0,0.0,-0.6406434749260647,0.0,4.121858956026737,3.011176692386349,343.0303004083032,0.706061477666793
0.9355498937823652,0.0,0.0,0.0,-0.6436301912671304,0.0,4.136215866395452,3.01037669238635,338.80283084657833,0.7100289868344283
0.9359068910052581,0.0,0.0,0.0,-0.6466347046422094,0.0,4.150708558835705,3.0095766923863496,334.61655045151065,0.7140407862413537
0.9362634839608006,0.0,0.0,0.0,-0.6496572527524076,0.0,4.165338048731728,3.0087766923863506,330.47133711607796,0.718097360099971
0.9366196583643396,0.0,0.0,0.0,-0.6526980739092899,0.0,4.180105327869359,3.0079766923863502,326.3670722808856,0.7221991892849374
0.9369753995326605,0.0,0.0,0.0,-0.6557574069130134,0.0,4.195011362411314,3.007176692386351,322.30364099037615,0.7263467506321226
0.9373306923777364,0.0,0.0,0.0,-0.6588354909221383,0.0,4.210057090784998,3.0063766923863517,318.28093194911463,0.7305405161932739
0.9376855214005322,0.0,0.0,0.0,-0.6619325653148143,0.0,4.225243421481051,3.0055766923863514,314.29883757229607,0.7347809524467345
0.9380398706848819,0.0,0.0,0.0,-0.6650488695410098,0.0,4.240571230761354,3.0047766923863524,310.35725403558,0.7390685194604253
0.9383937238914631,0.0,0.0,0.0,-0.6681846429655078,0.0,4.2560413602750815,3.0039766923863533,306.456081318678,0.7434036700074091
0.938747064251871,0.0,0.0,0.0,-0.6713401247011814,0.0,4.271654614580737,3.003176692386354,302.5952232477717,0.7477868486299619
0.9390998745628429,0.0,0.0,0.0,-0.6745155534324441,0.0,4.287411758574579,3.0023766923863544,298.7745875310477,0.7522184906528674
0.9394521371806192,0.0,0.0,0.0,-0.6777111672282675,0.0,4.303313514822799,3.0015766923863567,294.9940857903932,0.7566990211425404
0.9398038340154999,0.0,0.0,0.0,-0.6809272033446951,0.0,4.319360560798554,3.0007766923863572,291.2536335882239,0.7612288538108476
0.9401549465266029,0.0,0.0,0.0,-0.6841638980163656,0.0,4.33555352602255,2.9999766923863587,287.55315044732674,0.7658083898626391
0.9405054557168607,0.0,0.0,0.0,-0.6874214862368316,0.0,4.351892989107887,2.999176692386359,283.8925598650641,0.77043801678483
0.940855342128272,0.0,0.0,0.0,-0.6907002015272338,0.0,4.368379474708664,2.9983766923863624,280.2717893214864,0.7751181070754272
0.94120458583747,0.0,0.0,0.0,-0.6940002756933,0.0,4.385013450374907,2.997576692386363,276.69077027816854,0.7798490169128338
0.9415531664516014,0.0,0.0,0.0,-0.6973219385700742,0.0,4.401795323313045,2.9967766923863652,273.1494381707239,0.7846310847623192
0.941901063104582,0.0,0.0,0.0,-0.7006654177543821,0.0,4.418725437055248,2.9959766923863675,269.6477323928822,0.7894646299196786
0.9422482544537523,0.0,0.0,0.0,-0.7040309383246655,0.0,4.435804068039197,2.9951766923863694,266.1855962704158,0.7943499509918185
